,user_id,2stg_own
2274,2275,"[937301, 827656, 941883, 1006188, 1008787]"
2275,2276,"[911311, 967144, 1094767, 6424464, 1085357]"
2276,2277,"[821976, 1072483, 912451, 951971, 1131312]"
2277,2278,"[856345, 863447, 9527290, 982360, 855356]"
2278,2279,"[998556, 822739, 1106064, 1108994, 10344971]"
2279,2280,"[9803483, 827180, 991223, 1048046, 972665]"
2280,2281,"[9420140, 973916, 887342, 818981, 1073775]"
2281,2282,"[8203851, 862732, 7024990, 879445, 983572]"
2282,2283,"[5567231, 5568447, 1122889, 941883, 1055956]"
2283,2284,"[959737, 9187298, 6514160, 964011, 903183]"
2284,2285,"[991747, 9296856, 991874, 960075, 821556]"
2285,2286,"[12384779, 972931, 993592, 1127838, 883363]"
2286,2287,"[1116096, 835278, 980943, 849870, 1054088]"
2287,2288,"[862854, 1051781, 917381, 1108131, 906763]"
2288,2289,"[927360, 14077333, 935646, 880579, 1001298]"
2289,2290,"[844759, 871756, 827656, 911454, 1120559]"
2290,2291,"[857283, 1134522, 826249, 1127831, 934676]"
2291,2292,"[10149597, 960984, 846043, 852080, 13876901]"
2292,2293,"[940726, 822739, 998270, 1046756, 980263]"
2293,2294,"[885863, 1043663, 9803601, 851287, 985234]"
2294,2295,"[917384, 1031697, 1125382, 5569172, 991223]"
2295,2296,"[864048, 6463709, 884896, 963226, 961747]"
2296,2297,"[6553737, 835098, 1075505, 825749, 849870]"
2297,2298,"[1003364, 858373, 969205, 1005935, 1028715]"
2298,2299,"[819304, 887342, 838396, 948086, 1091858]"
2299,2300,"[1008787, 9858742, 983572, 876042, 920200]"
2300,2301,"[6979803, 8090513, 961756, 979057, 925579]"
2301,2302,"[1011089, 1113381, 869910, 877358, 9297017]"
2302,2303,"[13876901, 878857, 969941, 1085780, 841025]"
2303,2304,"[1014948, 1086384, 826249, 1005186, 972665]"
2304,2305,"[917381, 1060363, 852080, 1098910, 1125530]"
2305,2306,"[951590, 5978656, 826249, 961554, 916122]"
2306,2307,"[927382, 964221, 842930, 5565252, 1124971]"
2307,2308,"[892314, 883616, 835300, 943286, 1112238]"
2308,2309,"[945805, 853354, 916050, 965292, 884039]"
2309,2310,"[870929, 920145, 918368, 967948, 872755]"
2310,2311,"[1130517, 888111, 889731, 897295, 1110695]"
2311,2312,"[1075074, 5572828, 1076195, 6602697, 1077430]"
2312,2313,"[1127831, 1137507, 923746, 951590, 5978656]"
2313,2314,"[985386, 885863, 917381, 9296856, 1017887]"
2314,2315,"[912817, 826249, 1041031, 961554, 1127831]"
2315,2316,"[852856, 9827950, 846550, 1082814, 995876]"
2316,2317,"[819978, 1000806, 929472, 1034686, 1128244]"
2317,2318,"[860167, 1108131, 1045121, 7166791, 871756]"
2318,2319,"[1115175, 992730, 827180, 912817, 907128]"
2319,2320,"[941313, 861675, 9677236, 989830, 936355]"
2320,2321,"[826249, 1127831, 945805, 12781777, 1034176]"
2321,2322,"[991949, 9296804, 924531, 903183, 1042021]"
2322,2323,"[1127831, 826249, 983078, 891141, 1000237]"
2323,2324,"[827656, 977508, 973889, 884039, 1109374]"
2324,2326,"[912902, 837107, 1139471, 1133299, 1023958]"
2325,2327,"[9527323, 886481, 1116096, 1084597, 9707240]"
2326,2328,"[1073775, 1079913, 917384, 834303, 948086]"
2327,2329,"[960732, 947798, 1066725, 1057113, 1006188]"
2328,2330,"[5591154, 981660, 12132315, 9837501, 995478]"
2329,2331,"[905636, 12132315, 961747, 988208, 854496]"
2330,2332,"[971949, 882830, 923746, 1072519, 882496]"
2331,2333,"[5978656, 1133390, 899736, 6533936, 1127831]"
2332,2334,"[857503, 1004436, 922092, 869577, 1099656]"
2333,2335,"[1019247, 5587656, 1130517, 12695224, 9707240]"
2334,2336,"[918368, 1085357, 833754, 977508, 918684]"
2335,2337,"[827180, 893729, 845193, 1081710, 940731]"
2336,2338,"[869577, 1132911, 1036753, 5591154, 967476]"
2337,2339,"[1101173, 1118533, 932503, 884945, 1019643]"
2338,2340,"[822346, 1047076, 9296804, 12428017, 1079292]"
2339,2341,"[860037, 1085780, 12301839, 870195, 1059593]"
2340,2342,"[971504, 1013503, 1120928, 1062863, 823704]"
2341,2343,"[15831255, 1000806, 5564906, 1027642, 1059593]"
2342,2344,"[931860, 1013291, 1065167, 1042021, 998239]"
2343,2345,"[950439, 991949, 1054216, 9365106, 843756]"
2344,2346,"[888835, 881883, 1072693, 1004475, 914190]"
2345,2347,"[1125530, 1054216, 8090513, 1091809, 857503]"
2346,2348,"[7025202, 923746, 951590, 826249, 1127831]"
2347,2349,"[9553397, 943286, 845193, 963502, 912451]"
2348,2350,"[826952, 883616, 885863, 971949, 1025535]"
2349,2351,"[961756, 1044759, 1120009, 964011, 935646]"
2350,2352,"[907128, 5565369, 5585701, 1071277, 1053282]"
2351,2353,"[10149640, 914190, 821219, 918684, 892503]"
2352,2354,"[1006250, 852182, 964221, 1075074, 1101706]"
2353,2355,"[927382, 1003616, 1121393, 961554, 1053875]"
2354,2356,"[1022827, 998270, 985234, 948086, 1083733]"
2355,2357,"[1012922, 835243, 992153, 1115228, 7166861]"
2356,2358,"[852572, 12301073, 988835, 896613, 858373]"
2357,2359,"[827180, 954351, 943169, 9364612, 1056775]"
2358,2360,"[1136732, 6463727, 1070105, 853448, 825365]"
2359,2361,"[935393, 840227, 940278, 12731436, 979057]"
2360,2362,"[872342, 1125530, 1122358, 844462, 1046584]"
2361,2363,"[1044759, 6463727, 887102, 1027773, 904236]"
2362,2364,"[1082185, 6534178, 1029743, 995242, 1106523]"
2363,2365,"[1104414, 7167967, 1110632, 885863, 1118627]"
2364,2366,"[10457532, 833754, 917654, 821976, 14077333]"
2365,2367,"[937845, 968687, 1053877, 9527159, 1110042]"
2366,2368,"[992153, 1115577, 1022119, 842930, 905868]"
2367,2369,"[941883, 1062863, 867272, 849297, 12385374]"
2368,2370,"[1056746, 825365, 880469, 973889, 963502]"
2369,2371,"[967948, 985181, 943169, 1075170, 945909]"
2370,2372,"[8181451, 1051283, 1137505, 10150148, 977508]"
2371,2373,"[826249, 873203, 951590, 1128016, 859075]"
2372,2374,"[1128244, 1131607, 825365, 1085357, 1116096]"
2373,2375,"[1072685, 853522, 827180, 1097422, 15926887]"
2374,2376,"[5565151, 6039592, 879689, 1087605, 5564906]"
2375,2377,"[1056746, 9297017, 1105034, 1021519, 966348]"
2376,2378,"[12132315, 908775, 867622, 951561, 1139786]"
2377,2379,"[7168026, 931255, 960075, 7166817, 6551861]"
2378,2380,"[857503, 1045121, 1009719, 988208, 961747]"
2379,2381,"[871440, 890695, 5570408, 7410168, 887897]"
2380,2382,"[949991, 901060, 1076769, 901776, 1013167]"
2381,2383,"[831063, 851129, 878128, 1105816, 1062782]"
2382,2384,"[956284, 865705, 885290, 985105, 1092118]"
2383,2385,"[891648, 7441210, 905087, 5566809, 1004945]"
2384,2386,"[1008074, 1014238, 880228, 1139525, 881154]"
2385,2387,"[5583751, 869150, 921504, 1108994, 848029]"
2386,2388,"[1090701, 1102067, 948086, 1079913, 972665]"
2387,2389,"[6773016, 921504, 1025535, 950894, 857503]"
2388,2390,"[7025275, 860167, 10457532, 10344971, 6464086]"
2389,2391,"[1048462, 1043751, 8203720, 5568197, 1080155]"
2390,2392,"[834808, 966348, 1038325, 1121059, 905868]"
2391,2393,"[9524291, 1113274, 1000237, 9296804, 1079820]"
2392,2394,"[1096317, 1110695, 1005609, 9297474, 940090]"
2393,2395,"[1068830, 973916, 9832156, 1022199, 867272]"
2394,2396,"[997907, 1118627, 12731436, 857130, 925437]"
2395,2397,"[887428, 1104414, 1077430, 1096261, 872137]"
2396,2398,"[6464147, 1027168, 927019, 869903, 6463775]"
2397,2399,"[826249, 1102949, 9364612, 968936, 864048]"
2398,2400,"[1053282, 1132911, 1127838, 911311, 1045121]"
2399,2401,"[945652, 900802, 956599, 858649, 5569845]"
2400,2402,"[12949590, 1133556, 6464069, 968363, 948298]"
2401,2403,"[966348, 1086483, 1017838, 945652, 898847]"
2402,2404,"[5569230, 1005186, 923746, 8090513, 5978656]"
2403,2405,"[822225, 1067419, 879689, 949991, 1108854]"
2404,2406,"[1017369, 1027642, 883218, 1021715, 857503]"
2405,2407,"[5564906, 1104414, 5569374, 912817, 1038746]"
2406,2408,"[1104414, 1137483, 5568995, 1130729, 857503]"
2407,2409,"[1082185, 6534178, 1029743, 995242, 1106523]"
2408,2410,"[968072, 918368, 953675, 885582, 922092]"
2409,2411,"[853354, 1119405, 991546, 6552253, 6463727]"
2410,2412,"[1038746, 1106091, 871756, 997988, 1000806]"
2411,2413,"[994868, 1135044, 923746, 947326, 12731436]"
2412,2414,"[1058779, 990335, 984715, 1127831, 1033973]"
2413,2415,"[9673980, 867020, 966348, 1125530, 842707]"
2414,2416,"[850133, 5569303, 963502, 912817, 876932]"
2415,2417,"[852486, 996070, 7166862, 997988, 1104349]"
2416,2418,"[884039, 1077048, 897295, 1004945, 912137]"
2417,2419,"[887342, 926025, 1002771, 879045, 835285]"
2418,2420,"[1134379, 1124507, 880150, 1133169, 1014238]"
2419,2421,"[887102, 996028, 1017369, 974201, 955431]"
2420,2422,"[985234, 881249, 891141, 1013407, 935126]"
2421,2423,"[991546, 960984, 1022119, 913144, 860167]"
2422,2424,"[951561, 900175, 6773016, 1019643, 821845]"
2423,2425,"[8203720, 988439, 1085031, 1017325, 1017887]"
2424,2426,"[1034686, 9527159, 1076875, 825365, 904422]"
2425,2427,"[7168417, 1034955, 1137505, 966695, 929472]"
2426,2428,"[914190, 826249, 961554, 1085846, 916122]"
2427,2429,"[12988031, 5591170, 1042942, 848329, 1025535]"
2428,2430,"[977481, 860167, 7168026, 1046957, 1055155]"
2429,2431,"[956486, 1084036, 1074524, 905539, 1134292]"
2430,2432,"[1048046, 1096317, 12949855, 9527323, 1134292]"
2431,2433,"[951590, 8357613, 973916, 1022757, 844179]"
2432,2434,"[862538, 918368, 910673, 1070727, 833458]"
2433,2435,"[1046587, 9527159, 13382073, 1115577, 837751]"
2434,2436,"[898043, 1037332, 1077588, 1110218, 971504]"
2435,2437,"[7025326, 1031697, 924423, 1015785, 883218]"
2436,2438,"[849505, 903800, 968936, 5592094, 1132911]"
2437,2439,"[916758, 1081262, 1031831, 1104414, 966379]"
2438,2440,"[872755, 957741, 862070, 1109805, 15926887]"
2439,2441,"[892503, 831509, 12987975, 1017369, 1132789]"
2440,2442,"[821200, 1005184, 6464069, 873902, 1062782]"
2441,2443,"[6514085, 9837501, 1101706, 853448, 1079913]"
2442,2444,"[1044078, 961554, 1127831, 1005186, 951590]"
2443,2445,"[945909, 1060363, 993826, 969568, 834842]"
2444,2446,"[5591083, 887342, 918684, 1053176, 938118]"
2445,2447,"[863762, 835922, 1117514, 5568447, 1109374]"
2446,2448,"[912280, 5585701, 977545, 878445, 969980]"
2447,2449,"[1019643, 905996, 839747, 933303, 920200]"
2448,2450,"[1122928, 10344971, 865156, 877358, 991747]"
2449,2451,"[880150, 8181451, 1071277, 1013407, 923670]"
2450,2452,"[1014238, 876932, 971949, 12185235, 927658]"
2451,2453,"[992933, 1019643, 1136719, 1005935, 1128244]"
2452,2454,"[995478, 877523, 821556, 948086, 1059236]"
2453,2455,"[1137775, 1131321, 8011291, 1110218, 9859128]"
2454,2456,"[924423, 925766, 1043187, 5587656, 884039]"
2455,2457,"[5585701, 1019881, 15831255, 1137507, 1132911]"
2456,2458,"[866172, 883616, 891505, 909249, 1010185]"
2457,2459,"[1132911, 1084551, 1038998, 1131312, 1026334]"
2458,2460,"[1130729, 888532, 878715, 1029624, 821556]"
2459,2461,"[1115175, 9547021, 915617, 1135044, 1110409]"
2460,2462,"[983572, 843756, 6034577, 1081710, 1108094]"
2461,2463,"[984669, 951590, 1122547, 5569230, 826249]"
2462,2464,"[897125, 923673, 1035843, 12949855, 859129]"
2463,2465,"[6464086, 920200, 5570595, 1006188, 1003472]"
2464,2466,"[998828, 952781, 1053058, 828331, 915086]"
2465,2467,"[1003649, 12754036, 1096317, 9297474, 1038998]"
2466,2468,"[962671, 7166817, 1101422, 919180, 944256]"
2467,2469,"[966358, 971504, 1080354, 860167, 897125]"
2468,2470,"[983000, 950894, 862152, 1022053, 1130029]"
2469,2471,"[995478, 991949, 1113381, 935968, 1003178]"
2470,2472,"[884039, 1137505, 1065167, 5591083, 945909]"
2471,2473,"[1127831, 826249, 923746, 1005186, 5569230]"
2472,2474,"[989249, 7168383, 1026209, 888178, 13417591]"
2473,2475,"[857503, 869903, 830245, 871188, 961792]"
2474,2476,"[882190, 851129, 1057365, 13008321, 923746]"
2475,2477,"[6034577, 880308, 1048068, 888178, 10345155]"
2476,2478,"[1050618, 9365106, 870929, 1076105, 1125382]"
2477,2479,"[1070272, 1004475, 1094223, 1048068, 934172]"
2478,2480,"[1139786, 971922, 1120559, 1064945, 1102067]"
2479,2481,"[1004436, 1104414, 995478, 1038746, 1108854]"
2480,2482,"[1076875, 1127838, 1054216, 828106, 995055]"
2481,2483,"[6039859, 926233, 946788, 1118046, 9416729]"
2482,2484,"[821970, 878715, 1015785, 873964, 1022827]"
2483,2485,"[940090, 991747, 1113385, 1059593, 994868]"
2484,2486,"[945998, 877358, 7441498, 880469, 1134522]"
2485,2487,"[964011, 1016539, 5570595, 942817, 5569845]"
2486,2488,"[1059593, 5569374, 9527159, 951197, 1046957]"
2487,2489,"[1084551, 1071277, 12428017, 9837501, 884039]"
2488,2490,"[1044299, 986327, 1068832, 945909, 939636]"
2489,2491,"[931671, 965138, 971852, 5591170, 977882]"
2490,2492,"[10457532, 883003, 996269, 1132911, 826860]"
2491,2493,"[864048, 863885, 986021, 827570, 927291]"
2492,2494,"[969568, 1112238, 925579, 827656, 873203]"
2493,2495,"[906838, 887474, 1036753, 940090, 826249]"
2494,2496,"[880150, 1020823, 1120928, 972931, 991546]"
2495,2497,"[897125, 908181, 7166791, 1127838, 905087]"
2496,2498,"[15926927, 991747, 940090, 1031697, 5577022]"
2497,2499,"[941797, 822346, 920145, 1060872, 1042021]"
2498,2500,"[1000237, 1064945, 9707240, 1019142, 1101422]"
